original_name,id,stochiometry,average_pLDDT,taxond_id,lineage,scientific_name,is_ancestral,nitrogenase_type,status,chain_reference,variant,clade
Anc_1367_map_001.rechained.pdb,nsdb-000556,DDKK,94.90265234765235,Anc_1367_map,Anc_1367_map,Anc_1367_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1411_map_001.rechained.pdb,nsdb-000557,DDKK,95.02678143712573,Anc_1411_map,Anc_1411_map,Anc_1411_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1355_map_001.rechained.pdb,nsdb-000558,DDKK,94.52589499999999,Anc_1355_map,Anc_1355_map,Anc_1355_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1247_map_001.rechained.pdb,nsdb-000559,DDKK,94.70330845771146,Anc_1247_map,Anc_1247_map,Anc_1247_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1448_map_001.rechained.pdb,nsdb-000560,DDKK,95.38936363636364,Anc_1448_map,Anc_1448_map,Anc_1448_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1360_map_001.rechained.pdb,nsdb-000561,DDKK,94.69986,Anc_1360_map,Anc_1360_map,Anc_1360_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1478_map_001.rechained.pdb,nsdb-000562,DDKK,95.31839737108189,Anc_1478_map,Anc_1478_map,Anc_1478_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1219_map_001.rechained.pdb,nsdb-000563,DDKK,94.52073284823285,Anc_1219_map,Anc_1219_map,Anc_1219_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1507_map_001.rechained.pdb,nsdb-000564,DDKK,94.4198048048048,Anc_1507_map,Anc_1507_map,Anc_1507_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1447_map_001.rechained.pdb,nsdb-000565,DDKK,94.78934934934935,Anc_1447_map,Anc_1447_map,Anc_1447_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1206_map_001.rechained.pdb,nsdb-000566,DDKK,94.94025268817204,Anc_1206_map,Anc_1206_map,Anc_1206_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,other
Anc_1350_map_001.rechained.pdb,nsdb-000567,DDKK,94.88380224260959,Anc_1350_map,Anc_1350_map,Anc_1350_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1326_map_001.rechained.pdb,nsdb-000568,DDKK,95.81957593688362,Anc_1326_map,Anc_1326_map,Anc_1326_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1266_map_001.rechained.pdb,nsdb-000569,DDKK,94.76123995983936,Anc_1266_map,Anc_1266_map,Anc_1266_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1364_map_001.rechained.pdb,nsdb-000570,DDKK,94.983565,Anc_1364_map,Anc_1364_map,Anc_1364_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1470_map_001.rechained.pdb,nsdb-000571,DDKK,95.10762461851475,Anc_1470_map,Anc_1470_map,Anc_1470_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1307_map_001.rechained.pdb,nsdb-000572,DDKK,95.63214003944773,Anc_1307_map,Anc_1307_map,Anc_1307_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1333_map_001.rechained.pdb,nsdb-000573,DDKK,95.44715059055117,Anc_1333_map,Anc_1333_map,Anc_1333_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1382_map_001.rechained.pdb,nsdb-000574,DDKK,94.78079025844931,Anc_1382_map,Anc_1382_map,Anc_1382_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1318_map_001.rechained.pdb,nsdb-000575,DDKK,95.4633529990167,Anc_1318_map,Anc_1318_map,Anc_1318_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1354_map_001.rechained.pdb,nsdb-000576,DDKK,94.87229689067202,Anc_1354_map,Anc_1354_map,Anc_1354_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1309_map_001.rechained.pdb,nsdb-000577,DDKK,94.78729330708661,Anc_1309_map,Anc_1309_map,Anc_1309_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1262_map_001.rechained.pdb,nsdb-000578,DDKK,95.31297418073486,Anc_1262_map,Anc_1262_map,Anc_1262_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1528_map_001.rechained.pdb,nsdb-000579,DDKK,94.3014411441144,Anc_1528_map,Anc_1528_map,Anc_1528_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1465_map_001.rechained.pdb,nsdb-000580,DDKK,95.0390060851927,Anc_1465_map,Anc_1465_map,Anc_1465_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1383_map_001.rechained.pdb,nsdb-000581,DDKK,94.91195825049701,Anc_1383_map,Anc_1383_map,Anc_1383_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1404_map_001.rechained.pdb,nsdb-000582,DDKK,95.04340954274353,Anc_1404_map,Anc_1404_map,Anc_1404_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1535_map_001.rechained.pdb,nsdb-000583,DDKK,91.52070147679325,Anc_1535_map,Anc_1535_map,Anc_1535_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1492_map_001.rechained.pdb,nsdb-000584,DDKK,94.27184890656063,Anc_1492_map,Anc_1492_map,Anc_1492_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1385_map_001.rechained.pdb,nsdb-000585,DDKK,94.83218625498006,Anc_1385_map,Anc_1385_map,Anc_1385_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_788_map_001.rechained.pdb,nsdb-000586,DDKK,94.78710043196546,Anc_788_map,Anc_788_map,Anc_788_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,an
Anc_1529_map_001.rechained.pdb,nsdb-000587,DDKK,94.79895061728394,Anc_1529_map,Anc_1529_map,Anc_1529_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1444_map_001.rechained.pdb,nsdb-000588,DDKK,93.10594146341464,Anc_1444_map,Anc_1444_map,Anc_1444_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1450_map_001.rechained.pdb,nsdb-000589,DDKK,95.58381072874494,Anc_1450_map,Anc_1450_map,Anc_1450_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1270_map_001.rechained.pdb,nsdb-000590,DDKK,94.95976640159046,Anc_1270_map,Anc_1270_map,Anc_1270_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1501_map_001.rechained.pdb,nsdb-000591,DDKK,94.43389336016097,Anc_1501_map,Anc_1501_map,Anc_1501_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1353_map_001.rechained.pdb,nsdb-000592,DDKK,94.83470411233701,Anc_1353_map,Anc_1353_map,Anc_1353_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1221_map_001.rechained.pdb,nsdb-000593,DDKK,94.73273437499999,Anc_1221_map,Anc_1221_map,Anc_1221_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_791_map_001.rechained.pdb,nsdb-000594,DDKK,94.06127843986998,Anc_791_map,Anc_791_map,Anc_791_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,an
Anc_1511_map_001.rechained.pdb,nsdb-000595,DDKK,94.75441028225806,Anc_1511_map,Anc_1511_map,Anc_1511_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1538_map_001.rechained.pdb,nsdb-000596,DDKK,94.80329373650109,Anc_1538_map,Anc_1538_map,Anc_1538_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,an
Anc_1445_map_001.rechained.pdb,nsdb-000597,DDKK,92.05704326923077,Anc_1445_map,Anc_1445_map,Anc_1445_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1536_map_001.rechained.pdb,nsdb-000598,DDKK,91.34097689075631,Anc_1536_map,Anc_1536_map,Anc_1536_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1443_map_001.rechained.pdb,nsdb-000599,DDKK,93.71680788177339,Anc_1443_map,Anc_1443_map,Anc_1443_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1301_map_001.rechained.pdb,nsdb-000600,DDKK,95.78941616766467,Anc_1301_map,Anc_1301_map,Anc_1301_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1328_map_001.rechained.pdb,nsdb-000601,DDKK,94.82827263779527,Anc_1328_map,Anc_1328_map,Anc_1328_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_817_map_001.rechained.pdb,nsdb-000602,DDKK,92.02973360655739,Anc_817_map,Anc_817_map,Anc_817_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1332_map_001.rechained.pdb,nsdb-000603,DDKK,95.21221948818896,Anc_1332_map,Anc_1332_map,Anc_1332_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1295_map_001.rechained.pdb,nsdb-000604,DDKK,95.3802766798419,Anc_1295_map,Anc_1295_map,Anc_1295_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1378_map_001.rechained.pdb,nsdb-000605,DDKK,94.90941205533596,Anc_1378_map,Anc_1378_map,Anc_1378_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1531_map_001.rechained.pdb,nsdb-000606,DDKK,94.57807126696832,Anc_1531_map,Anc_1531_map,Anc_1531_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1352_map_001.rechained.pdb,nsdb-000607,DDKK,94.78633299798791,Anc_1352_map,Anc_1352_map,Anc_1352_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1425_map_001.rechained.pdb,nsdb-000608,DDKK,94.89595309381237,Anc_1425_map,Anc_1425_map,Anc_1425_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_813_map_001.rechained.pdb,nsdb-000609,DDKK,93.58639089968976,Anc_813_map,Anc_813_map,Anc_813_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1440_map_001.rechained.pdb,nsdb-000610,DDKK,94.55986097318768,Anc_1440_map,Anc_1440_map,Anc_1440_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1302_map_001.rechained.pdb,nsdb-000611,DDKK,95.52302395209581,Anc_1302_map,Anc_1302_map,Anc_1302_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_803_map_001.rechained.pdb,nsdb-000612,DDKK,93.29072502685285,Anc_803_map,Anc_803_map,Anc_803_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1277_map_001.rechained.pdb,nsdb-000613,DDKK,95.41825870646767,Anc_1277_map,Anc_1277_map,Anc_1277_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1215_map_001.rechained.pdb,nsdb-000614,DDKK,95.72882109617372,Anc_1215_map,Anc_1215_map,Anc_1215_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1236_map_001.rechained.pdb,nsdb-000615,DDKK,94.76149253731342,Anc_1236_map,Anc_1236_map,Anc_1236_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_798_map_001.rechained.pdb,nsdb-000616,DDKK,94.3404817987152,Anc_798_map,Anc_798_map,Anc_798_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,an
Anc_778_map_001.rechained.pdb,nsdb-000617,DDKK,94.4418394308943,Anc_778_map,Anc_778_map,Anc_778_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,an
Anc_1521_map_001.rechained.pdb,nsdb-000618,DDKK,94.45511581067471,Anc_1521_map,Anc_1521_map,Anc_1521_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1345_map_001.rechained.pdb,nsdb-000619,DDKK,95.69064974619289,Anc_1345_map,Anc_1345_map,Anc_1345_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,other
Anc_1494_map_001.rechained.pdb,nsdb-000620,DDKK,95.08855050505052,Anc_1494_map,Anc_1494_map,Anc_1494_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1534_map_001.rechained.pdb,nsdb-000621,DDKK,92.413669527897,Anc_1534_map,Anc_1534_map,Anc_1534_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1431_map_001.rechained.pdb,nsdb-000622,DDKK,94.86814314314314,Anc_1431_map,Anc_1431_map,Anc_1431_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1280_map_001.rechained.pdb,nsdb-000623,DDKK,95.00223488602578,Anc_1280_map,Anc_1280_map,Anc_1280_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1451_map_001.rechained.pdb,nsdb-000624,DDKK,94.62356356356356,Anc_1451_map,Anc_1451_map,Anc_1451_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1395_map_001.rechained.pdb,nsdb-000625,DDKK,94.24923652694609,Anc_1395_map,Anc_1395_map,Anc_1395_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1407_map_001.rechained.pdb,nsdb-000626,DDKK,94.88806274900398,Anc_1407_map,Anc_1407_map,Anc_1407_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1485_map_001.rechained.pdb,nsdb-000627,DDKK,94.8820816532258,Anc_1485_map,Anc_1485_map,Anc_1485_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1394_map_001.rechained.pdb,nsdb-000628,DDKK,94.53629241516965,Anc_1394_map,Anc_1394_map,Anc_1394_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1421_map_001.rechained.pdb,nsdb-000629,DDKK,94.04899201596805,Anc_1421_map,Anc_1421_map,Anc_1421_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1321_map_001.rechained.pdb,nsdb-000630,DDKK,94.89902654867257,Anc_1321_map,Anc_1321_map,Anc_1321_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1223_map_001.rechained.pdb,nsdb-000631,DDKK,95.19212136929461,Anc_1223_map,Anc_1223_map,Anc_1223_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1324_map_001.rechained.pdb,nsdb-000632,DDKK,95.65077075098814,Anc_1324_map,Anc_1324_map,Anc_1324_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1273_map_001.rechained.pdb,nsdb-000633,DDKK,95.31931840796021,Anc_1273_map,Anc_1273_map,Anc_1273_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1426_map_001.rechained.pdb,nsdb-000634,DDKK,94.87956131605186,Anc_1426_map,Anc_1426_map,Anc_1426_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1429_map_001.rechained.pdb,nsdb-000635,DDKK,94.62656716417912,Anc_1429_map,Anc_1429_map,Anc_1429_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1246_map_001.rechained.pdb,nsdb-000636,DDKK,95.30729000000001,Anc_1246_map,Anc_1246_map,Anc_1246_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1368_map_001.rechained.pdb,nsdb-000637,DDKK,94.711535,Anc_1368_map,Anc_1368_map,Anc_1368_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1298_map_001.rechained.pdb,nsdb-000638,DDKK,95.54348107569722,Anc_1298_map,Anc_1298_map,Anc_1298_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1420_map_001.rechained.pdb,nsdb-000639,DDKK,94.43645209580838,Anc_1420_map,Anc_1420_map,Anc_1420_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1464_map_001.rechained.pdb,nsdb-000640,DDKK,95.10764974619289,Anc_1464_map,Anc_1464_map,Anc_1464_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1424_map_001.rechained.pdb,nsdb-000641,DDKK,94.69176823176824,Anc_1424_map,Anc_1424_map,Anc_1424_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1314_map_001.rechained.pdb,nsdb-000642,DDKK,94.68426181102363,Anc_1314_map,Anc_1314_map,Anc_1314_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1245_map_001.rechained.pdb,nsdb-000643,DDKK,94.77932472691161,Anc_1245_map,Anc_1245_map,Anc_1245_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1373_map_001.rechained.pdb,nsdb-000644,DDKK,94.54012425447316,Anc_1373_map,Anc_1373_map,Anc_1373_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1366_map_001.rechained.pdb,nsdb-000645,DDKK,95.30610169491526,Anc_1366_map,Anc_1366_map,Anc_1366_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1320_map_001.rechained.pdb,nsdb-000646,DDKK,95.18646509341201,Anc_1320_map,Anc_1320_map,Anc_1320_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1306_map_001.rechained.pdb,nsdb-000647,DDKK,95.63650246305419,Anc_1306_map,Anc_1306_map,Anc_1306_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1415_map_001.rechained.pdb,nsdb-000648,DDKK,94.75370370370372,Anc_1415_map,Anc_1415_map,Anc_1415_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1316_map_001.rechained.pdb,nsdb-000649,DDKK,95.53433070866143,Anc_1316_map,Anc_1316_map,Anc_1316_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_815_map_001.rechained.pdb,nsdb-000650,DDKK,91.34087665647299,Anc_815_map,Anc_815_map,Anc_815_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1227_map_001.rechained.pdb,nsdb-000651,DDKK,95.62683537832312,Anc_1227_map,Anc_1227_map,Anc_1227_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1432_map_001.rechained.pdb,nsdb-000652,DDKK,95.01955588822355,Anc_1432_map,Anc_1432_map,Anc_1432_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1399_map_001.rechained.pdb,nsdb-000653,DDKK,94.5360069790628,Anc_1399_map,Anc_1399_map,Anc_1399_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1406_map_001.rechained.pdb,nsdb-000654,DDKK,94.860185,Anc_1406_map,Anc_1406_map,Anc_1406_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1514_map_001.rechained.pdb,nsdb-000655,DDKK,94.71980827447024,Anc_1514_map,Anc_1514_map,Anc_1514_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1327_map_001.rechained.pdb,nsdb-000656,DDKK,94.650921182266,Anc_1327_map,Anc_1327_map,Anc_1327_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1234_map_001.rechained.pdb,nsdb-000657,DDKK,94.75844123505976,Anc_1234_map,Anc_1234_map,Anc_1234_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1337_map_001.rechained.pdb,nsdb-000658,DDKK,95.51943725099602,Anc_1337_map,Anc_1337_map,Anc_1337_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1319_map_001.rechained.pdb,nsdb-000659,DDKK,95.7525417895772,Anc_1319_map,Anc_1319_map,Anc_1319_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1396_map_001.rechained.pdb,nsdb-000660,DDKK,94.40654191616765,Anc_1396_map,Anc_1396_map,Anc_1396_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1438_map_001.rechained.pdb,nsdb-000661,DDKK,93.60674657534247,Anc_1438_map,Anc_1438_map,Anc_1438_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1239_map_001.rechained.pdb,nsdb-000662,DDKK,95.064605,Anc_1239_map,Anc_1239_map,Anc_1239_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1499_map_001.rechained.pdb,nsdb-000663,DDKK,95.23672690763053,Anc_1499_map,Anc_1499_map,Anc_1499_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_811_map_001.rechained.pdb,nsdb-000664,DDKK,94.4715380549683,Anc_811_map,Anc_811_map,Anc_811_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1390_map_001.rechained.pdb,nsdb-000665,DDKK,94.19894815553342,Anc_1390_map,Anc_1390_map,Anc_1390_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1308_map_001.rechained.pdb,nsdb-000666,DDKK,95.16037401574803,Anc_1308_map,Anc_1308_map,Anc_1308_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_804_map_001.rechained.pdb,nsdb-000667,DDKK,95.06945037353255,Anc_804_map,Anc_804_map,Anc_804_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-iii
Anc_1479_map_001.rechained.pdb,nsdb-000668,DDKK,95.18783619817997,Anc_1479_map,Anc_1479_map,Anc_1479_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-ii
Anc_1259_map_001.rechained.pdb,nsdb-000669,DDKK,94.78764094955488,Anc_1259_map,Anc_1259_map,Anc_1259_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1222_map_001.rechained.pdb,nsdb-000670,DDKK,95.53579581151833,Anc_1222_map,Anc_1222_map,Anc_1222_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
Anc_1291_map_001.rechained.pdb,nsdb-000671,DDKK,95.0248136958711,Anc_1291_map,Anc_1291_map,Anc_1291_map,True,Anc,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",MAP,nif-i
